,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
688,Ok,28-04-2025 13:20:00,1745826600,55685.00,55714.00,55640.00,55708.60,55672.64,9990,-16590,1394730,2524320
689,Ok,28-04-2025 13:15:00,1745826300,55720.40,55740.00,55681.60,55690.00,55714.81,5100,810,1384740,2540910
690,Ok,28-04-2025 13:10:00,1745826000,55730.00,55768.80,55693.00,55722.80,55726.80,13530,150,1379640,2540100
691,Ok,28-04-2025 13:05:00,1745825700,55740.20,55754.80,55680.80,55729.60,55714.93,18960,30,1366110,2539950
692,Ok,28-04-2025 13:00:00,1745825400,55781.00,55800.00,55727.80,55734.20,55763.04,21240,6780,1347150,2539920
693,Ok,28-04-2025 12:55:00,1745825100,55750.60,55825.00,55750.60,55784.80,55790.65,35490,8940,1325910,2533140
694,Ok,28-04-2025 12:50:00,1745824800,55720.00,55776.20,55714.40,55758.80,55746.20,27750,8790,1290420,2524200
695,Ok,28-04-2025 12:45:00,1745824500,55690.00,55720.00,55674.60,55707.80,55699.79,6960,510,1262670,2515410
696,Ok,28-04-2025 12:40:00,1745824200,55723.40,55723.40,55666.20,55689.00,55692.15,10290,1290,1255710,2514900
697,Ok,28-04-2025 12:35:00,1745823900,55730.20,55731.00,55699.40,55722.00,55711.86,16980,-240,1245420,2513610
698,Ok,28-04-2025 12:30:00,1745823600,55737.00,55739.00,55676.60,55730.00,55710.57,20610,5370,1228440,2513850
699,Ok,28-04-2025 12:25:00,1745823300,55673.00,55739.00,55650.00,55730.00,55694.83,24540,-1380,1207830,2508480
700,Ok,28-04-2025 12:20:00,1745823000,55667.60,55696.00,55645.20,55670.00,55674.43,21360,4320,1183290,2509860
701,Ok,28-04-2025 12:15:00,1745822700,55582.00,55694.00,55576.20,55660.60,55652.60,38250,-15720,1161930,2505540
702,Ok,28-04-2025 12:10:00,1745822400,55569.00,55600.00,55557.20,55578.80,55586.79,4650,720,1123680,2521260
703,Ok,28-04-2025 12:05:00,1745822100,55550.60,55582.40,55534.00,55582.20,55566.27,8370,6990,1119030,2520540
704,Ok,28-04-2025 12:00:00,1745821800,55590.00,55600.00,55540.00,55550.40,55576.01,14730,2790,1110660,2513550
705,Ok,28-04-2025 11:55:00,1745821500,55597.80,55610.00,55556.20,55587.00,55582.85,14880,990,1095930,2510760
706,Ok,28-04-2025 11:50:00,1745821200,55538.40,55640.00,55538.40,55580.20,55602.45,50190,21510,1081050,2509770
707,Ok,28-04-2025 11:45:00,1745820900,55490.00,55614.00,55487.80,55543.40,55562.17,83340,29310,1030860,2488260
708,Ok,28-04-2025 11:40:00,1745820600,55470.00,55511.00,55458.20,55483.40,55498.33,9750,840,947520,2458950
709,Ok,28-04-2025 11:35:00,1745820300,55431.20,55489.40,55431.20,55462.00,55461.20,8610,300,937770,2458110
710,Ok,28-04-2025 11:30:00,1745820000,55418.00,55450.00,55401.80,55448.60,55435.25,8160,-4200,929160,2457810
711,Ok,28-04-2025 11:25:00,1745819700,55341.60,55438.40,55339.20,55436.80,55409.95,16860,-450,921000,2462010
712,Ok,28-04-2025 11:20:00,1745819400,55350.00,55399.00,55340.00,55340.00,55365.12,7710,-9240,904140,2462460
713,Ok,28-04-2025 11:15:00,1745819100,55379.40,55399.80,55316.00,55348.00,55353.41,21360,-4590,896430,2471700
714,Ok,28-04-2025 11:10:00,1745818800,55499.80,55500.00,55370.20,55390.00,55423.99,24660,-720,875070,2476290
715,Ok,28-04-2025 11:05:00,1745818500,55465.00,55500.00,55450.00,55500.00,55479.33,7350,2580,850410,2477010
716,Ok,28-04-2025 11:00:00,1745818200,55491.00,55491.00,55452.00,55475.00,55467.60,4140,900,843060,2474430
717,Ok,28-04-2025 10:55:00,1745817900,55485.00,55500.00,55457.20,55472.80,55479.46,6660,1380,838920,2473530
718,Ok,28-04-2025 10:50:00,1745817600,55469.20,55510.00,55431.40,55493.80,55471.75,14280,4290,832260,2472150
719,Ok,28-04-2025 10:45:00,1745817300,55452.80,55480.00,55418.20,55451.40,55446.04,14310,390,817980,2467860
720,Ok,28-04-2025 10:40:00,1745817000,55490.00,55499.00,55449.60,55453.20,55479.23,7830,2130,803670,2467470
721,Ok,28-04-2025 10:35:00,1745816700,55445.00,55495.00,55421.00,55487.60,55462.08,7710,1800,795840,2465340
722,Ok,28-04-2025 10:30:00,1745816400,55384.00,55471.00,55384.00,55446.80,55427.90,10980,6720,788130,2463540
723,Ok,28-04-2025 10:25:00,1745816100,55430.40,55475.20,55360.60,55399.00,55400.16,25950,690,777150,2456820
724,Ok,28-04-2025 10:20:00,1745815800,55514.80,55527.60,55430.00,55430.00,55470.44,17370,3870,751200,2456130
725,Ok,28-04-2025 10:15:00,1745815500,55498.80,55541.40,55467.00,55515.40,55517.78,50670,8490,733830,2452260
726,Ok,28-04-2025 10:10:00,1745815200,55444.00,55499.00,55398.00,55499.00,55455.03,31200,-630,683160,2443770
727,Ok,28-04-2025 10:05:00,1745814900,55352.00,55444.40,55352.00,55444.40,55412.08,15210,3360,651960,2444400
728,Ok,28-04-2025 10:00:00,1745814600,55422.00,55441.60,55324.80,55365.20,55387.19,17130,4260,636750,2441040
729,Ok,28-04-2025 09:55:00,1745814300,55345.40,55440.00,55320.00,55435.00,55380.01,25350,5130,619620,2436780
730,Ok,28-04-2025 09:50:00,1745814000,55375.00,55400.00,55313.00,55339.20,55361.86,14910,3030,594270,2431650
731,Ok,28-04-2025 09:45:00,1745813700,55355.00,55447.40,55348.00,55365.00,55406.65,23940,3120,579360,2428620
732,Ok,28-04-2025 09:40:00,1745813400,55428.40,55447.80,55281.00,55356.20,55358.55,57210,7800,555420,2425500
733,Ok,28-04-2025 09:35:00,1745813100,55445.00,55490.00,55388.40,55430.00,55442.25,61200,-7410,498210,2417700
734,Ok,28-04-2025 09:30:00,1745812800,55274.40,55474.00,55274.40,55444.00,55377.23,99270,-3600,437010,2425110
735,Ok,28-04-2025 09:25:00,1745812500,55235.00,55310.20,55223.20,55282.00,55269.99,84750,12720,337740,2428710
736,Ok,28-04-2025 09:20:00,1745812200,55089.00,55239.00,55089.00,55239.00,55173.07,116010,12840,252990,2415990
737,Ok,28-04-2025 09:15:00,1745811900,54735.20,55099.00,54650.00,55085.80,54956.98,136980,2403150,136980,2403150
738,Ok,25-04-2025 15:25:00,1745574900,54652.40,54691.00,54637.80,54658.60,54661.73,87420,8550,2683380,2503680
739,Ok,25-04-2025 15:20:00,1745574600,54772.00,54772.00,54645.80,54660.00,54694.85,75360,690,2595960,2495130
740,Ok,25-04-2025 15:15:00,1745574300,54798.60,54810.00,54762.00,54771.00,54777.66,38940,6540,2520600,2494440
741,Ok,25-04-2025 15:10:00,1745574000,54859.80,54860.60,54777.00,54814.80,54812.75,29640,8370,2481660,2487900
742,Ok,25-04-2025 15:05:00,1745573700,54866.00,54900.00,54822.00,54851.60,54866.33,11880,1410,2452020,2479530
743,Ok,25-04-2025 15:00:00,1745573400,54868.00,54888.80,54812.80,54862.20,54851.47,9810,2850,2440140,2478120
744,Ok,25-04-2025 14:55:00,1745573100,54890.00,54918.80,54848.00,54869.00,54891.70,12420,1800,2430330,2475270
745,Ok,25-04-2025 14:50:00,1745572800,54844.80,54896.80,54832.00,54883.00,54866.26,13590,-2250,2417910,2473470
746,Ok,25-04-2025 14:45:00,1745572500,54794.00,54845.00,54750.00,54840.00,54779.39,20580,2310,2404320,2475720
747,Ok,25-04-2025 14:40:00,1745572200,54830.00,54830.00,54768.80,54794.60,54797.74,17760,2550,2383740,2473410
748,Ok,25-04-2025 14:35:00,1745571900,54851.40,54868.00,54778.20,54829.60,54819.13,27060,2280,2365980,2470860
749,Ok,25-04-2025 14:30:00,1745571600,54965.20,54965.20,54850.00,54854.80,54886.98,18420,3630,2338920,2468580
750,Ok,25-04-2025 14:25:00,1745571300,54999.60,54999.60,54933.00,54958.00,54965.37,9960,390,2320500,2464950
751,Ok,25-04-2025 14:20:00,1745571000,54987.40,55010.00,54958.40,55010.00,54989.23,10770,-270,2310540,2464560
752,Ok,25-04-2025 14:15:00,1745570700,54924.20,55020.00,54924.20,54974.40,54985.15,20250,3540,2299770,2464830
753,Ok,25-04-2025 14:10:00,1745570400,54899.80,54944.20,54850.00,54925.00,54900.99,28230,1890,2279520,2461290
754,Ok,25-04-2025 14:05:00,1745570100,55023.80,55055.00,54886.60,54888.40,54975.39,39240,4290,2251290,2459400
755,Ok,25-04-2025 14:00:00,1745569800,55088.60,55099.00,55015.00,55021.80,55070.21,37350,-1650,2212050,2455110
756,Ok,25-04-2025 13:55:00,1745569500,54990.00,55088.00,54956.60,55081.00,55011.75,40770,3360,2174700,2456760
757,Ok,25-04-2025 13:50:00,1745569200,54981.60,55025.00,54934.40,54982.00,54987.90,60690,750,2133930,2453400
758,Ok,25-04-2025 13:45:00,1745568900,54880.00,54975.00,54870.00,54975.00,54920.51,36630,-1470,2073240,2452650
759,Ok,25-04-2025 13:40:00,1745568600,54850.00,54879.80,54816.00,54871.00,54847.22,12660,480,2036610,2454120
760,Ok,25-04-2025 13:35:00,1745568300,54852.60,54900.00,54828.00,54845.40,54870.34,24060,-2940,2023950,2453640
761,Ok,25-04-2025 13:30:00,1745568000,54740.00,54863.00,54740.00,54850.00,54819.52,20220,1830,1999890,2456580
762,Ok,25-04-2025 13:25:00,1745567700,54793.60,54808.00,54730.60,54730.60,54771.75,19260,720,1979670,2454750
763,Ok,25-04-2025 13:20:00,1745567400,54800.00,54826.40,54790.00,54790.60,54806.59,13440,180,1960410,2454030
764,Ok,25-04-2025 13:15:00,1745567100,54783.00,54849.20,54763.20,54798.00,54812.07,27030,1740,1946970,2453850
765,Ok,25-04-2025 13:10:00,1745566800,54763.20,54790.60,54740.00,54780.00,54763.67,12060,810,1919940,2452110
766,Ok,25-04-2025 13:05:00,1745566500,54693.20,54790.00,54690.00,54770.00,54753.38,25890,-840,1907880,2451300
767,Ok,25-04-2025 13:00:00,1745566200,54748.40,54790.00,54670.00,54705.00,54742.18,31110,-8190,1881990,2452140
768,Ok,25-04-2025 12:55:00,1745565900,54682.00,54770.00,54641.60,54747.00,54735.39,24780,-870,1850880,2460330
769,Ok,25-04-2025 12:50:00,1745565600,54659.60,54685.00,54623.40,54685.00,54655.12,11460,1110,1826100,2461200
770,Ok,25-04-2025 12:45:00,1745565300,54629.80,54698.00,54618.00,54645.00,54652.09,7710,510,1814640,2460090
771,Ok,25-04-2025 12:40:00,1745565000,54727.00,54739.80,54618.60,54619.00,54690.54,21300,360,1806930,2459580
772,Ok,25-04-2025 12:35:00,1745564700,54655.00,54736.00,54640.00,54730.20,54699.19,26640,-3480,1785630,2459220
773,Ok,25-04-2025 12:30:00,1745564400,54698.80,54710.00,54636.20,54665.40,54671.54,14970,-11490,1758990,2462700
774,Ok,25-04-2025 12:25:00,1745564100,54625.00,54710.00,54593.20,54697.80,54667.75,23400,-3720,1744020,2474190
775,Ok,25-04-2025 12:20:00,1745563800,54629.00,54648.00,54595.20,54616.40,54623.19,9480,-1500,1720620,2477910
776,Ok,25-04-2025 12:15:00,1745563500,54605.00,54664.80,54563.80,54636.00,54614.61,18360,-2460,1711140,2479410
777,Ok,25-04-2025 12:10:00,1745563200,54515.00,54636.00,54478.00,54600.00,54577.36,23970,-1560,1692780,2481870
778,Ok,25-04-2025 12:05:00,1745562900,54508.00,54556.60,54494.60,54510.40,54529.36,29130,-390,1668810,2483430
779,Ok,25-04-2025 12:00:00,1745562600,54476.60,54505.20,54451.00,54505.20,54477.90,12150,-4200,1639680,2483820
780,Ok,25-04-2025 11:55:00,1745562300,54456.80,54492.20,54451.80,54476.20,54475.10,11580,-2970,1627530,2488020
781,Ok,25-04-2025 11:50:00,1745562000,54469.00,54476.60,54409.40,54469.80,54446.41,37170,-7020,1615950,2490990
782,Ok,25-04-2025 11:45:00,1745561700,54590.80,54590.80,54469.00,54470.40,54512.11,31620,-5520,1578780,2498010
783,Ok,25-04-2025 11:40:00,1745561400,54605.00,54625.00,54590.00,54590.00,54602.64,12600,-750,1547160,2503530
784,Ok,25-04-2025 11:35:00,1745561100,54550.00,54610.00,54535.40,54609.60,54577.07,14160,-7830,1534560,2504280
785,Ok,25-04-2025 11:30:00,1745560800,54609.80,54620.00,54540.00,54540.00,54596.36,24630,3960,1520400,2512110
786,Ok,25-04-2025 11:25:00,1745560500,54584.60,54594.00,54540.00,54594.00,54560.38,17490,-120,1495770,2508150
787,Ok,25-04-2025 11:20:00,1745560200,54584.40,54600.00,54550.00,54585.00,54572.80,31050,-390,1478280,2508270
788,Ok,25-04-2025 11:15:00,1745559900,54636.40,54650.00,54556.60,54576.80,54586.45,18510,-3030,1447230,2508660
789,Ok,25-04-2025 11:10:00,1745559600,54693.00,54693.80,54600.00,54642.40,54639.91,21150,90,1428720,2511690
790,Ok,25-04-2025 11:05:00,1745559300,54594.80,54707.80,54592.20,54681.00,54654.47,30780,-5760,1407570,2511600
791,Ok,25-04-2025 11:00:00,1745559000,54603.00,54615.00,54565.60,54580.80,54588.17,37050,-11940,1376790,2517360
792,Ok,25-04-2025 10:55:00,1745558700,54660.00,54663.00,54590.00,54590.00,54619.67,46320,3450,1339740,2529300
793,Ok,25-04-2025 10:50:00,1745558400,54705.00,54739.00,54650.00,54661.00,54681.95,28320,-2790,1293420,2525850
794,Ok,25-04-2025 10:45:00,1745558100,54675.60,54752.80,54651.00,54705.20,54700.58,31260,-7350,1265100,2528640
795,Ok,25-04-2025 10:40:00,1745557800,54723.00,54750.40,54656.00,54685.40,54712.88,32070,-540,1233840,2535990
796,Ok,25-04-2025 10:35:00,1745557500,54695.20,54760.00,54685.00,54717.80,54725.46,22620,-3300,1201770,2536530
797,Ok,25-04-2025 10:30:00,1745557200,54750.20,54771.40,54685.20,54700.00,54724.45,58770,-12030,1179150,2539830
798,Ok,25-04-2025 10:25:00,1745556900,54886.60,54892.00,54742.20,54742.20,54788.94,33930,-7410,1120380,2551860
799,Ok,25-04-2025 10:20:00,1745556600,54860.00,54927.00,54811.80,54888.20,54868.26,37650,-8130,1086450,2559270
800,Ok,25-04-2025 10:15:00,1745556300,54890.80,54890.80,54765.00,54870.60,54828.00,114210,-9480,1048800,2567400
801,Ok,25-04-2025 10:10:00,1745556000,54837.00,54920.00,54827.60,54890.40,54886.52,64800,690,934590,2576880
802,Ok,25-04-2025 10:05:00,1745555700,54721.20,54860.80,54721.20,54840.60,54786.93,70020,-17100,869790,2576190
803,Ok,25-04-2025 10:00:00,1745555400,54940.00,54940.00,54711.00,54726.60,54800.46,135150,-9030,799770,2593290
804,Ok,25-04-2025 09:55:00,1745555100,54970.60,54970.60,54852.00,54937.00,54906.04,55680,-510,664620,2602320
805,Ok,25-04-2025 09:50:00,1745554800,54920.80,55028.00,54870.00,54964.00,54965.13,56010,-23790,608940,2602830
806,Ok,25-04-2025 09:45:00,1745554500,55006.40,55014.20,54880.00,54924.60,54932.97,90510,-3720,552930,2626620
807,Ok,25-04-2025 09:40:00,1745554200,55030.00,55060.00,54956.00,55004.60,55007.93,71760,1290,462420,2630340
808,Ok,25-04-2025 09:35:00,1745553900,55170.00,55200.00,55026.00,55032.80,55104.38,55290,15120,390660,2629050
809,Ok,25-04-2025 09:30:00,1745553600,55296.40,55296.40,55150.00,55166.00,55198.77,40440,-1230,335370,2613930
810,Ok,25-04-2025 09:25:00,1745553300,55171.60,55340.00,55100.00,55281.20,55206.14,90570,13380,294930,2615160
811,Ok,25-04-2025 09:20:00,1745553000,55379.00,55383.80,55167.20,55168.20,55252.98,100650,4110,204360,2601780
812,Ok,25-04-2025 09:15:00,1745552700,55355.00,55555.00,55286.40,55375.00,55447.96,103710,2597670,103710,2597670
813,Ok,24-04-2025 15:25:00,1745488500,55327.40,55349.20,55286.20,55286.40,55324.29,54180,7200,1435740,2639970
814,Ok,24-04-2025 15:20:00,1745488200,55334.20,55359.00,55313.00,55339.80,55332.27,54660,14280,1381560,2632770
815,Ok,24-04-2025 15:15:00,1745487900,55321.00,55343.60,55294.00,55333.80,55319.09,58590,34530,1326900,2618490
816,Ok,24-04-2025 15:10:00,1745487600,55269.80,55376.20,55254.00,55320.80,55319.15,56490,22710,1268310,2583960
817,Ok,24-04-2025 15:05:00,1745487300,55354.80,55354.80,55240.00,55270.00,55290.15,76680,11010,1211820,2561250
818,Ok,24-04-2025 15:00:00,1745487000,55411.40,55420.00,55335.00,55352.00,55381.55,61200,19500,1135140,2550240
819,Ok,24-04-2025 14:55:00,1745486700,55427.60,55437.60,55411.20,55411.20,55423.40,16650,12900,1073940,2530740
820,Ok,24-04-2025 14:50:00,1745486400,55451.20,55463.20,55416.20,55435.00,55442.14,30300,11730,1057290,2517840
821,Ok,24-04-2025 14:45:00,1745486100,55425.00,55461.40,55422.00,55451.60,55441.71,33840,19980,1026990,2506110
822,Ok,24-04-2025 14:40:00,1745485800,55428.00,55447.80,55410.00,55426.60,55427.45,28590,10140,993150,2486130
823,Ok,24-04-2025 14:35:00,1745485500,55459.00,55459.00,55428.00,55432.60,55442.90,24330,10170,964560,2475990
824,Ok,24-04-2025 14:30:00,1745485200,55477.20,55481.60,55452.00,55459.20,55461.87,34890,23790,940230,2465820
825,Ok,24-04-2025 14:25:00,1745484900,55480.00,55484.60,55460.00,55475.60,55474.05,16740,10350,905340,2442030
826,Ok,24-04-2025 14:20:00,1745484600,55452.40,55483.00,55450.00,55479.80,55464.78,24060,11970,888600,2431680
827,Ok,24-04-2025 14:15:00,1745484300,55435.60,55451.80,55435.60,55451.80,55447.54,14400,14340,864540,2419710
828,Ok,24-04-2025 14:10:00,1745484000,55434.00,55445.80,55418.60,55444.00,55434.28,22050,10980,850140,2405370
829,Ok,24-04-2025 14:05:00,1745483700,55441.60,55441.80,55430.00,55437.20,55435.76,9570,3930,828090,2394390
830,Ok,24-04-2025 14:00:00,1745483400,55438.60,55443.20,55433.00,55440.00,55438.38,14790,14610,818520,2390460
831,Ok,24-04-2025 13:55:00,1745483100,55440.00,55445.00,55430.00,55433.00,55440.19,17730,16140,803730,2375850
832,Ok,24-04-2025 13:50:00,1745482800,55446.20,55450.00,55440.20,55441.00,55447.31,11550,3030,786000,2359710
833,Ok,24-04-2025 13:45:00,1745482500,55454.60,55459.80,55446.40,55446.40,55453.42,9240,11430,774450,2356680
834,Ok,24-04-2025 13:40:00,1745482200,55442.60,55456.00,55442.60,55454.80,55454.80,15030,-61260,765210,2345250
835,Ok,24-04-2025 13:35:00,1745481900,55452.40,55462.80,55437.00,55447.40,55457.58,18480,8040,750180,2406510
836,Ok,24-04-2025 13:30:00,1745481600,55440.80,55465.00,55440.00,55454.60,55469.40,20280,18780,731700,2398470
837,Ok,24-04-2025 13:25:00,1745481300,55447.20,55450.60,55440.00,55445.60,55458.65,13590,9240,711420,2379690
838,Ok,24-04-2025 13:20:00,1745481000,55449.60,55452.20,55437.00,55449.00,55446.86,14670,900,697830,2370450
839,Ok,24-04-2025 13:15:00,1745480700,55454.80,55458.80,55445.00,55450.60,55459.11,11010,10830,683160,2369550
840,Ok,24-04-2025 13:10:00,1745480400,55460.20,55464.20,55445.00,55455.00,55457.88,12780,12480,672150,2358720
841,Ok,24-04-2025 13:05:00,1745480100,55440.00,55460.80,55438.20,55459.20,55456.74,10170,930,659370,2346240
842,Ok,24-04-2025 13:00:00,1745479800,55439.40,55447.20,55435.00,55439.40,55442.36,5190,4740,649200,2345310
843,Ok,24-04-2025 12:55:00,1745479500,55445.00,55449.00,55430.00,55437.20,55441.51,11070,8490,644010,2340570
844,Ok,24-04-2025 12:50:00,1745479200,55459.20,55462.00,55431.80,55431.80,55452.64,11910,3510,632940,2332080
845,Ok,24-04-2025 12:45:00,1745478900,55470.40,55476.40,55450.00,55459.60,55461.98,7890,6750,621030,2328570
846,Ok,24-04-2025 12:40:00,1745478600,55470.60,55478.00,55456.20,55472.20,55467.21,5910,5010,613140,2321820
847,Ok,24-04-2025 12:35:00,1745478300,55474.80,55477.60,55450.00,55472.40,55466.16,6870,1830,607230,2316810
848,Ok,24-04-2025 12:30:00,1745478000,55488.20,55494.80,55470.00,55470.00,55481.64,11640,8820,600360,2314980
849,Ok,24-04-2025 12:25:00,1745477700,55484.80,55489.60,55475.20,55487.60,55484.12,7200,6120,588720,2306160
850,Ok,24-04-2025 12:20:00,1745477400,55494.20,55500.00,55477.00,55485.00,55489.05,5640,2670,581520,2300040
851,Ok,24-04-2025 12:15:00,1745477100,55481.40,55506.20,55479.20,55499.00,55496.23,12720,6660,575880,2297370
852,Ok,24-04-2025 12:10:00,1745476800,55497.60,55497.60,55481.20,55482.60,55489.28,6120,5940,563160,2290710
853,Ok,24-04-2025 12:05:00,1745476500,55483.40,55501.00,55482.40,55498.20,55495.12,11100,4110,557040,2284770
854,Ok,24-04-2025 12:00:00,1745476200,55484.00,55494.80,55478.20,55484.60,55483.88,4140,-5100,545940,2280660
855,Ok,24-04-2025 11:55:00,1745475900,55480.40,55495.20,55480.40,55485.00,55485.65,4920,4350,541800,2285760
856,Ok,24-04-2025 11:50:00,1745475600,55487.40,55497.00,55470.00,55481.00,55487.95,6990,4470,536880,2281410
857,Ok,24-04-2025 11:45:00,1745475300,55485.00,55490.00,55469.80,55487.20,55481.09,11010,8010,529890,2276940
858,Ok,24-04-2025 11:40:00,1745475000,55473.60,55493.40,55463.80,55484.00,55476.87,8550,6990,518880,2268930
859,Ok,24-04-2025 11:35:00,1745474700,55479.80,55484.60,55466.20,55470.00,55476.82,10560,5610,510330,2261940
860,Ok,24-04-2025 11:30:00,1745474400,55465.80,55482.00,55448.40,55480.00,55466.40,10680,7740,499770,2256330
861,Ok,24-04-2025 11:25:00,1745474100,55480.00,55493.60,55435.00,55466.20,55473.10,17790,3450,489090,2248590
862,Ok,24-04-2025 11:20:00,1745473800,55507.00,55510.00,55477.00,55482.00,55487.56,7980,-1440,471300,2245140
863,Ok,24-04-2025 11:15:00,1745473500,55531.60,55539.80,55500.00,55505.20,55518.25,5520,30,463320,2246580
864,Ok,24-04-2025 11:10:00,1745473200,55521.60,55531.40,55512.80,55522.40,55520.47,4410,3270,457800,2246550
865,Ok,24-04-2025 11:05:00,1745472900,55505.00,55525.00,55500.00,55516.20,55510.41,4410,1380,453390,2243280
866,Ok,24-04-2025 11:00:00,1745472600,55518.80,55518.80,55500.00,55503.80,55511.81,8490,1320,448980,2241900
867,Ok,24-04-2025 10:55:00,1745472300,55518.20,55522.60,55500.20,55517.00,55516.12,5130,3720,440490,2240580
868,Ok,24-04-2025 10:50:00,1745472000,55513.80,55543.80,55502.20,55509.20,55520.90,7380,2970,435360,2236860
869,Ok,24-04-2025 10:45:00,1745471700,55499.00,55519.80,55488.20,55510.00,55509.53,19440,9420,427980,2233890
870,Ok,24-04-2025 10:40:00,1745471400,55549.80,55550.00,55498.00,55508.40,55520.14,10800,6210,408540,2224470
871,Ok,24-04-2025 10:35:00,1745471100,55546.80,55553.20,55526.20,55537.20,55544.21,5970,2460,397740,2218260
872,Ok,24-04-2025 10:30:00,1745470800,55536.20,55549.80,55501.20,55540.00,55524.15,6630,2550,391770,2215800
873,Ok,24-04-2025 10:25:00,1745470500,55568.20,55577.00,55540.80,55546.80,55568.27,10770,5340,385140,2213250
874,Ok,24-04-2025 10:20:00,1745470200,55559.00,55567.40,55532.20,55567.40,55552.69,10950,3870,374370,2207910
875,Ok,24-04-2025 10:15:00,1745469900,55552.20,55570.60,55550.00,55550.40,55558.90,6150,2970,363420,2204040
876,Ok,24-04-2025 10:10:00,1745469600,55535.00,55577.80,55520.80,55560.00,55559.16,16650,5100,357270,2201070
877,Ok,24-04-2025 10:05:00,1745469300,55510.20,55548.40,55507.40,55541.60,55524.50,10230,2220,340620,2195970
